firm	ano	worker	rem	horas	exp	idade	edu	sex
2354822	2009	34063019	1.54	44	12	19	17	M
2354822	2009	44400589	2.7	44	36	23	17	M
2354822	2009	44400590	2.05	44	25	23	17	M
2354822	2010	34063015	0	44	124	35	17	M
2354822	2010	34063016	9.1099997	44	18	30	17	M
2354822	2010	34063017	1.6799999	44	50	25	17	M
2354822	2010	34063018	2.29	44	71	26	17	M
2354822	2010	34063019	1.63	44	24	20	17	M
2354822	2010	53135164	1.41	44	8	20	13	M
2354822	2010	53842815	1.72	44	18	22	13	M
2354822	2010	53842816	1.33	44	4	17	17	M
2354823	2005	35143843	1.0700001	44	60	25	13	M
2354823	2005	35858830	1.0700001	44	73	40	15	M
2354823	2005	37013466	1.0700001	44	62	31	16	M
2354823	2005	38537499	1.15	44	33	50	15	M
2354823	2005	38876801	1.12	44	59	35	16	M
2354823	2005	41109020	1.15	44	8	19	16	M
2354823	2005	42339188	1.0700001	44	111	37	15	M
2354823	2005	44400591	1	44	59	39	16	M
2354823	2005	44400592	1.0700001	44	39	26	15	M
2354823	2005	44657758	1	44	72	56	15	M
2354823	2005	44657761	1	44	50	24	14	M
2354823	2005	54386565	1	44	31	37	14	M
2354823	2005	54526150	1	44	13	31	15	M
2354823	2005	54526150	1.12	44	13	31	15	M
2354823	2005	54966038	1.15	44	29	39	15	M
2354823	2005	61081265	0	44	35	37	15	M
2354823	2005	67720322	1.15	44	49	59	15	M
2354823	2005	68663039	1.15	44	8	54	13	M
2354823	2005	70950242	1.15	44	88	55	13	M
2354823	2005	75110146	1	44	17	34	16	M
2354823	2005	99069195	1.05	44	17	54	15	M
2354823	2005	100448853	1.0700001	44	45	65	16	M
2354823	2005	100566603	1.0599999	44	81	25	15	M
2354823	2005	107713781	1.15	44	35	25	15	M
2354823	2006	35858830	1.01	44	83	41	14	M
2354823	2006	37013466	1	44	73	32	15	M
2354823	2006	38554358	1.01	44	44	27	15	M
2354823	2006	41109020	1.03	44	15	20	15	M
2354823	2006	44170414	1	44	40	57	15	M
2354823	2006	44400591	1	44	70	40	15	M
2354823	2006	44400592	1.05	44	41	27	15	M
2354823	2006	45275845	1	44	67	37	15	M
2354823	2006	45275910	1	44	30	20	15	M
2354823	2006	99069195	1.03	44	26	55	15	M
2354823	2007	35858830	1.08	44	87	42	14	M
2354823	2007	37013466	1.03	44	85	33	15	M
2354823	2007	38490811	.99000001	44	100	38	15	M
2354823	2007	38554358	1.0700001	44	56	28	15	M
2354823	2007	44400591	1.03	44	77	41	15	M
2354823	2007	44745872	.99000001	44	28.1	21	16	M
2354823	2007	45275845	1.03	44	74	38	15	M
2354823	2007	45275910	1.03	44	37	21	15	M
2354823	2007	69900493	.99000001	44	53	54	16	M
2354823	2007	103214681	.99000001	44	77	42	15	M
2354823	2008	38554358	1.0700001	44	68	29	15	M
2354823	2008	44400591	1.05	44	87	42	12	M
2354823	2008	44870298	1.09	44	81	29	15	M
2354823	2008	45275845	1.09	44	80	39	14	M
2354823	2008	45275910	1	44	44	22	17	M
2354823	2008	53300078	.83999997	44	42	43	12	M
2354823	2008	53300080	1.05	44	112	53	12	M
2354823	2009	34063020	1.3099999	44	8	21	17	M
2354823	2009	37013466	1.09	44	105	35	15	M
2354823	2009	38554358	1.08	44	74	30	15	M
2354823	2009	44400591	1.1	44	95	43	15	M
2354823	2009	44400592	1.11	44	57	30	13	M
2354823	2009	107537404	1.09	44	50	27	14	M
2354823	2009	110017848	.88999999	44	106	41	15	M
2354823	2010	34063020	1.75	44	15	22	17	M
2354823	2010	38554358	1.09	44	79	31	12	M
2354823	2010	44356901	1.22	44	104.5	33	13	M
2354823	2010	44400591	1.08	44	105	44	14	M
2354823	2010	44657761	1.11	44	71	29	14	M
2354823	2010	45275845	1.08	44	100	41	14	M
2354823	2010	53135165	1.11	44	3	20	16	M
2354823	2010	110017848	.93000001	44	114	42	15	M
2354824	2008	34063023	1.47	44	92	33	17	F
2354824	2008	34938729	1.47	44	10.7	20	17	F
2354824	2008	44400593	1.42	44	21.299999	18	17	M
2354824	2009	34063021	3.4400001	44	53	51	17	M
2354824	2009	34063022	1.6900001	44	132	36	17	M
2354824	2009	34063023	1.35	44	104	34	17	F
2354824	2009	34063024	1.36	44	11	20	17	M
2354824	2009	34938729	1.34	44	18.700001	21	17	F
2354824	2009	44400593	1.3200001	44	31.299999	19	17	M
2354824	2010	34063021	3.1300001	44	56	52	17	M
2354824	2010	34063022	1.76	44	144	37	17	M
2354824	2010	34063023	1.35	44	116	35	17	F
2354824	2010	34063024	1.3099999	44	23	21	17	M
2354825	2005	34063025	2.1900001	44	118	39	15	M
2354825	2006	34063025	1.96	44	130	40	15	M
2354825	2007	34063025	1.83	44	142	41	15	M
2354825	2008	34063025	1.78	44	154	42	15	M
2354825	2009	34063025	1.63	44	166	43	15	M
2354825	2010	34063025	1.64	44	178	44	15	M
2354826	2005	34063026	1.76	44	134	41	13	M
2354826	2005	40261819	1.24	31	89.699997	26	14	F
2354826	2005	110200827	1.76	44	120	37	15	M
2354826	2006	34063026	1.5599999	44	146	42	13	M
2354826	2006	40261819	.93000001	31	100.2	27	14	F
2354826	2006	44400594	1.01	44	6	24	19	F
2354826	2006	110200827	1.5599999	44	132	38	15	M
2354826	2007	34063026	1.52	44	158	43	13	M
2354826	2007	44400594	1.03	44	18	25	19	F
2354826	2007	110200827	1.52	44	144	39	15	M
2354826	2008	34063026	1.4400001	44	170	44	13	M
2354826	2008	44400594	1.05	44	30	26	19	F
2354826	2008	110200827	1.4400001	44	156	40	15	M
2354826	2009	34063026	1.39	44	182	45	13	M
2354826	2009	44400594	1.33	44	42	27	19	F
2354826	2009	110200827	1.39	44	168	41	15	M
2354826	2010	34063026	1.42	44	194	46	13	M
2354826	2010	53842819	1.0700001	31	47.799999	32	17	F
2354826	2010	110200827	1.42	44	180	42	15	M
2354827	2005	34063027	2.6700001	44	77	55	15	M
2354827	2005	34063028	1.9400001	44	106	51	16	M
2354827	2005	34063030	5.9099998	44	45	47	16	M
2354827	2005	34063034	2.3099999	44	88.599998	44	16	M
2354827	2005	34063035	2.97	44	138	46	15	M
2354827	2005	34063036	2.0599999	44	98	44	15	M
2354827	2005	34063037	2.0699999	44	125	44	15	M
2354827	2005	34063038	2.6600001	44	120	38	15	M
2354827	2005	34063039	3.04	44	138	39	15	M
2354827	2005	34063040	4.3000002	44	139	36	15	M
2354827	2005	34063044	3.8099999	44	115	28	15	M
2354827	2005	34063054	2.4200001	44	23	29	16	M
2354827	2005	35295546	2.54	44	68	35	16	M
2354827	2005	36712255	2.5999999	44	9	43	16	M
2354827	2005	37784926	2.45	44	138	44	15	M
2354827	2005	40177473	2.03	44	20	22	16	M
2354827	2005	40677139	2.5799999	44	61	51	15	M
2354827	2005	42221585	2.73	44	123	43	16	M
2354827	2005	44367985	2.6099999	44	120	37	16	M
2354827	2005	44398502	2.6400001	44	107.9	40	16	M
2354827	2005	44400596	1.99	44	77	32	15	M
2354827	2005	44681473	2.0599999	44	74	26	15	F
2354827	2005	45163854	1.89	44	18	38	16	M
2354827	2005	78197287	2.6800001	44	115	30	16	M
2354827	2005	83419341	2.6300001	44	11	54	16	M
2354827	2005	104727093	2.04	44	144	40	15	M
2354827	2005	105721817	2.27	44	91	62	16	M
2354827	2005	107171217	2.3800001	44	68	28	15	M
2354827	2005	107275637	2.24	44	135	40	15	M
2354827	2005	114285636	2.51	44	13	27	16	M
2354827	2006	20892431	1.74	44	58	29	16	M
2354827	2006	34063027	2.4100001	44	89	56	15	M
2354827	2006	34063028	1.8099999	44	118	52	16	M
2354827	2006	34063030	5.48	44	57	48	16	M
2354827	2006	34063031	1.76	44	63	60	16	M
2354827	2006	34063033	2.6900001	44	33	44	16	M
2354827	2006	34063034	2.52	44	100.6	45	16	M
2354827	2006	34063035	2.6800001	44	150	47	15	M
2354827	2006	34063036	1.83	44	110	45	15	M
2354827	2006	34063037	1.87	44	137	45	15	M
2354827	2006	34063038	2.72	44	132	39	15	M
2354827	2006	34063039	2.6800001	44	150	40	15	M
2354827	2006	34063040	4.2600002	44	151	37	15	M
2354827	2006	34063041	1.74	44	5	49	16	M
2354827	2006	34063042	2.47	44	99	29	16	M
2354827	2006	34063044	3.5599999	44	127	29	15	M
2354827	2006	34063048	1.72	44	10	48	16	M
2354827	2006	34063053	2.1700001	44	3	22	16	M
2354827	2006	34418374	1.8200001	44	132	31	17	M
2354827	2006	37399373	1.83	44	45	42	16	M
2354827	2006	37784923	2.53	44	13	50	16	M
2354827	2006	37784926	2.9400001	44	149	45	15	M
2354827	2006	40175334	2.1600001	44	103.3	31	16	M
2354827	2006	40177473	1.9299999	44	25	23	16	M
2354827	2006	40677139	2.27	44	73	52	15	M
2354827	2006	42221585	2.5999999	44	134	44	16	M
2354827	2006	44400596	1.62	44	89	33	15	M
2354827	2006	44681473	1.8099999	44	86	27	15	F
2354827	2006	45163854	1.58	44	30	39	16	M
2354827	2006	46540425	2.4100001	44	52.700001	27	16	M
2354827	2006	46780163	1.76	44	73	32	16	M
2354827	2006	54873259	1.53	44	4	19	16	M
2354827	2006	54970020	1.5599999	44	4	24	16	M
2354827	2006	60340949	1.73	44	28	25	16	M
2354827	2006	78197287	2.5	44	127	31	16	M
2354827	2006	83419341	2.52	44	23	55	16	M
2354827	2006	83815794	1.89	44	2	28	16	M
2354827	2006	101216866	2.49	44	3	26	16	M
2354827	2006	104727093	1.88	44	156	41	15	M
2354827	2006	105721817	2.1199999	44	103	63	16	M
2354827	2006	107275637	2.0999999	44	147	41	15	M
2354827	2006	109405747	2.5799999	44	42	27	16	M
2354827	2007	15620262	2.23	44	59	23	16	M
2354827	2007	20892431	1.6799999	44	66	30	16	M
2354827	2007	34063027	2.3699999	44	101	57	15	M
2354827	2007	34063028	1.76	44	130	53	16	M
2354827	2007	34063030	5.3800001	44	69	49	16	M
2354827	2007	34063031	1.72	44	75	61	16	M
2354827	2007	34063033	2.4300001	44	45	45	16	M
2354827	2007	34063034	2.4100001	44	112.6	46	16	M
2354827	2007	34063035	2.47	44	162	48	15	M
2354827	2007	34063036	1.77	44	122	46	15	M
2354827	2007	34063037	1.74	44	145	46	15	M
2354827	2007	34063038	3.52	44	144	40	15	M
2354827	2007	34063039	2.55	44	162	41	15	M
2354827	2007	34063040	4.5300002	44	163	38	15	M
2354827	2007	34063041	1.7	44	17	50	16	M
2354827	2007	34063042	2.3599999	44	111	30	16	M
2354827	2007	34063044	3.3800001	44	139	30	15	M
2354827	2007	34063048	1.72	44	22	49	16	M
2354827	2007	34063053	1.71	44	15	23	16	M
2354827	2007	34418374	2.28	44	144	32	17	M
2354827	2007	37399373	1.4299999	44	50	43	16	M
2354827	2007	37784923	2.4400001	44	25	51	16	M
2354827	2007	40175334	2.27	44	113.3	32	16	M
2354827	2007	40622771	1.6900001	44	147	36	16	M
2354827	2007	44400596	1.98	44	101	34	15	M
2354827	2007	44681473	1.8200001	44	98	28	15	F
2354827	2007	45163854	1.2	44	42	40	16	M
2354827	2007	46540425	2.45	44	57.700001	28	16	M
2354827	2007	46780163	1.65	44	78	33	16	M
2354827	2007	53135166	2.02	44	63	32	16	M
2354827	2007	53267699	2.21	44	59	18	16	M
2354827	2007	54243214	2.4000001	44	4	27	16	M
2354827	2007	78197287	2.5999999	44	139	32	16	M
2354827	2007	83419341	2.47	44	35	56	16	M
2354827	2007	101216866	2.47	44	15	27	16	M
2354827	2007	104727093	1.72	44	168	42	15	M
2354827	2007	105721817	1.96	44	115	64	16	M
2354827	2007	107171217	1.89	44	85	30	16	M
2354827	2007	107275637	1.9299999	44	159	42	15	M
2354827	2007	109405747	2.3499999	44	50	28	16	M
2354827	2007	114646824	0	44	106	45	16	M
2354827	2008	15620262	1.99	44	67	24	16	M
2354827	2008	34063027	2.3499999	44	113	58	15	M
2354827	2008	34063028	1.8099999	44	142	54	16	M
2354827	2008	34063030	5.3699999	44	81	50	16	M
2354827	2008	34063031	1.84	44	87	62	16	M
2354827	2008	34063033	2.24	44	57	46	16	M
2354827	2008	34063034	2.4400001	44	124.6	47	16	M
2354827	2008	34063035	0	44	174	49	15	M
2354827	2008	34063036	1.76	44	134	47	15	M
2354827	2008	34063037	2.02	44	148	47	16	M
2354827	2008	34063038	3.47	44	156	41	15	M
2354827	2008	34063039	2.54	44	174	42	15	M
2354827	2008	34063040	4.4699998	44	175	39	15	M
2354827	2008	34063041	1.8099999	44	29	51	16	M
2354827	2008	34063042	2.4100001	44	123	31	16	M
2354827	2008	34063043	1.91	44	25	32	16	M
2354827	2008	34063044	3.51	44	151	31	15	M
2354827	2008	34063048	1.7	44	34	50	16	M
2354827	2008	34063050	1.79	44	12	37	16	M
2354827	2008	34063053	1.72	44	25	24	16	M
2354827	2008	34063053	1.16	44	25	24	16	M
2354827	2008	34063055	2.02	44	35	22	16	M
2354827	2008	34418374	2.1700001	44	153	33	17	M
2354827	2008	37784923	2.25	44	33	52	16	M
2354827	2008	44400596	1.98	44	113	35	15	M
2354827	2008	44400598	1.9299999	44	2	19	16	M
2354827	2008	44681473	1.62	44	102	29	15	F
2354827	2008	45163854	1.87	44	44	41	16	M
2354827	2008	53135166	1.95	44	69	33	16	M
2354827	2008	53267699	2.1900001	44	65	29	16	M
2354827	2008	83419341	2.3	44	43	57	16	M
2354827	2008	101216866	2.27	44	27	28	16	M
2354827	2008	104727093	1.71	44	180	43	15	M
2354827	2008	105721817	1.6	44	127	65	16	M
2354827	2008	106205488	1.75	44	39	20	16	M
2354827	2008	107171217	1.6799999	44	93	31	16	M
2354827	2008	107275637	2.27	44	171	43	15	M
2354827	2008	114646824	0	44	118	46	16	M
2354827	2009	34063027	2.3299999	44	125	59	15	M
2354827	2009	34063028	1.6799999	44	154	55	16	M
2354827	2009	34063029	2.2	44	18.299999	50	16	M
2354827	2009	34063030	4.9899998	44	93	51	16	M
2354827	2009	34063031	2.03	44	99	63	16	M
2354827	2009	34063032	1.88	44	10	52	16	M
2354827	2009	34063033	2.52	44	69	47	16	M
2354827	2009	34063034	2.3	44	136.60001	48	16	M
2354827	2009	34063035	0	44	186	50	15	M
2354827	2009	34063036	1.86	44	146	48	15	M
2354827	2009	34063037	1.83	44	160	48	16	M
2354827	2009	34063038	3.3099999	44	168	42	15	M
2354827	2009	34063039	2.5899999	44	186	43	15	M
2354827	2009	34063040	4.46	44	187	40	15	M
2354827	2009	34063041	2.0799999	44	41	52	16	M
2354827	2009	34063042	2.3199999	44	135	32	16	M
2354827	2009	34063043	1.5	44	37	33	16	M
2354827	2009	34063044	3.3099999	44	163	32	15	M
2354827	2009	34063045	1.73	44	58.799999	30	16	M
2354827	2009	34063046	1.72	44	79	24	16	M
2354827	2009	34063047	1.78	44	17	26	16	M
2354827	2009	34063048	1.65	44	46	51	16	M
2354827	2009	34063049	1.6900001	44	7	20	16	M
2354827	2009	34063050	1.84	44	24	38	16	M
2354827	2009	34063051	1.79	44	30	23	16	M
2354827	2009	34063052	1.86	44	3	20	16	M
2354827	2009	34063053	1.66	44	37	25	16	M
2354827	2009	34063054	1.73	44	34	33	16	M
2354827	2009	34063055	1.84	44	46	23	16	M
2354827	2009	34063055	1.96	44	46	23	16	M
2354827	2009	34063056	1.67	44	3	21	16	M
2354827	2009	44400595	0	44	13	46	16	M
2354827	2009	44400596	1.79	44	119	36	15	M
2354827	2009	44400597	0	44	62	35	16	M
2354827	2009	44400598	1.24	44	12	20	16	M
2354827	2009	100564742	1.83	44	144	45	16	M
2354827	2009	101216866	2.25	44	32	29	16	M
2354827	2009	104195614	2.48	44	14	47	16	M
2354827	2009	104727093	1.65	44	192	44	15	M
2354827	2009	106205488	1.5700001	44	49	21	16	M
2354827	2009	107275637	2.03	44	183	44	15	M
2354827	2009	114646824	0	44	130	47	16	M
2354827	2010	15620262	1.89	44	86	38	16	M
2354827	2010	15828949	1.9299999	44	43	23	16	M
2354827	2010	32447250	1.64	44	18	21	17	M
2354827	2010	34063027	2.3099999	44	137	60	15	M
2354827	2010	34063028	1.54	44	166	56	16	M
2354827	2010	34063029	2.1099999	44	30.299999	51	16	M
2354827	2010	34063030	4.9899998	44	105	52	16	M
2354827	2010	34063031	2.05	44	111	64	16	M
2354827	2010	34063032	1.8099999	44	22	53	16	M
2354827	2010	34063033	2.4200001	44	81	48	16	M
2354827	2010	34063034	2.3900001	44	148.60001	49	16	M
2354827	2010	34063035	0	44	198	51	15	M
2354827	2010	34063036	1.85	44	158	49	15	M
2354827	2010	34063037	1.34	44	172	49	16	M
2354827	2010	34063038	3.23	44	180	43	15	M
2354827	2010	34063039	2.51	44	198	44	15	M
2354827	2010	34063040	4.1799998	44	199	41	15	M
2354827	2010	34063041	2.04	44	53	53	16	M
2354827	2010	34063042	2.4400001	44	147	33	16	M
2354827	2010	34063044	3.22	44	175	33	15	M
2354827	2010	34063045	1.5700001	44	67.800003	31	16	M
2354827	2010	34063047	.81	44	20	27	16	M
2354827	2010	34063048	1.61	44	58	52	16	M
2354827	2010	34063049	1.25	44	19	21	16	M
2354827	2010	34063050	2.28	44	36	39	16	M
2354827	2010	34063051	1.46	44	36	24	16	M
2354827	2010	34063052	1.73	44	8	21	16	M
2354827	2010	34063053	1.83	44	49	26	16	M
2354827	2010	34063054	1.38	44	40	34	16	M
2354827	2010	34063055	1.79	44	58	24	16	M
2354827	2010	34063056	2.04	44	15	22	16	M
2354827	2010	41833777	1.78	44	25	21	16	M
2354827	2010	42221717	1.9400001	44	178	40	16	M
2354827	2010	44363696	1.77	44	96	38	16	M
2354827	2010	44398502	1.61	44	134.89999	28	17	M
2354827	2010	46250398	1.71	44	104.8	30	16	M
2354827	2010	46663748	1.79	44	91	28	16	M
2354827	2010	46663804	1.8	44	62	26	16	M
2354827	2010	46909294	1.6799999	44	27	43	16	M
2354827	2010	50962883	1.65	44	9	25	16	M
2354827	2010	50962883	.58999997	44	9	25	16	M
2354827	2010	53135166	1.15	44	70	35	16	M
2354827	2010	53135167	1.6799999	44	8	34	16	M
2354827	2010	53135168	1.52	44	2	35	16	M
2354827	2010	53135169	1.5599999	44	6	28	16	M
2354827	2010	53135170	1.9	44	19	27	16	M
2354827	2010	53842820	1.6900001	44	58	49	17	M
2354827	2010	53842821	2.3199999	44	7	27	16	M
2354827	2010	53842822	1.79	44	12	22	19	M
2354827	2010	53842823	1.9400001	44	11	18	17	M
2354827	2010	100564742	1.78	44	148	46	16	M
2354827	2010	101216866	2.0799999	44	41	30	16	M
2354827	2010	101238724	1.96	44	21	35	16	M
2354827	2010	104195614	2.23	44	17	48	16	M
2354827	2010	104727093	1.61	44	204	45	15	M
2354827	2010	107275637	2.02	44	195	45	15	M
2354827	2010	109405747	2.28	44	68	25	17	M
2354827	2010	109869907	1.84	44	5	18	16	M
2354827	2010	109976037	1.6799999	44	15.2	24	17	M
2354827	2010	114646824	0	44	142	48	16	M
2354828	2005	34063057	2.1400001	44	85.800003	36	14	M
2354828	2006	34063057	1.1900001	44	97.800003	37	14	M
2354828	2007	34063057	1.73	44	109.8	38	14	M
2354828	2008	34063057	2.24	44	115.8	39	14	M
2354828	2009	34063057	2.1600001	44	120.8	40	14	M
2354828	2010	34063057	1.96	44	132.8	41	15	M
2354829	2006	34063058	1.53	44	11	20	19	F
2354829	2007	34063058	1.48	44	23	21	19	F
2354829	2008	34063058	1.5	44	35	22	19	F
2354829	2009	34063058	1.48	44	47	23	19	F
2354829	2010	34063058	1.53	44	58	24	19	F
2354830	2009	34063059	1.61	44	30	45	17	M
2354830	2009	34063060	1.61	44	9	41	16	M
2354830	2009	34063061	1.62	44	18	34	17	M
2354830	2009	34063062	1.61	44	14	28	17	M
2354830	2009	34063063	1.97	44	34	26	17	M
2354830	2009	34063064	1.97	44	7	29	17	M
2354830	2009	34063065	1.65	44	5	17	17	M
2354830	2009	34063066	1.63	44	7	17	14	M
2354830	2009	44400599	1.61	44	89.300003	31	17	M
2354830	2009	113287028	1.97	44	17	28	17	M
2354830	2010	4262807	1.66	44	36.5	36	13	M
2354830	2010	5299413	1.59	44	32	36	12	M
2354830	2010	5457621	1.26	44	66.900002	27	17	M
2354830	2010	5516813	1.62	44	53.099998	27	16	M
2354830	2010	16841831	1.91	44	16	28	14	M
2354830	2010	34063059	2.25	44	36	46	15	M
2354830	2010	34063060	1.58	44	21	42	14	M
2354830	2010	34063062	1.91	44	23	29	15	M
2354830	2010	34063063	2.4400001	44	46	27	15	M
2354830	2010	34063064	2.3099999	44	19	30	13	M
2354830	2010	34063065	1.58	44	17	18	14	M
2354830	2010	34063066	1.63	44	19	18	12	M
2354830	2010	36310172	1.61	44	65.800003	32	12	M
2354830	2010	44547866	2.1700001	44	93	56	14	M
2354830	2010	44852344	1.62	44	45	21	16	M
2354830	2010	45908309	2.3099999	44	58	24	14	M
2354830	2010	53135171	1.49	44	5	49	16	F
2354830	2010	53135172	2.3099999	44	63	41	14	M
2354830	2010	53135173	2.49	44	45	39	14	M
2354830	2010	53135174	2.4100001	44	41	32	15	M
2354830	2010	53135175	2.3099999	44	23	32	17	M
2354830	2010	53135176	1.59	44	44	36	12	M
2354830	2010	53135177	1.58	44	32	30	14	M
2354830	2010	53135178	2.3299999	44	21	24	13	M
2354830	2010	53135179	1.64	44	28	29	14	M
2354830	2010	53135180	1.5	44	39	25	14	M
2354830	2010	53135181	2.3699999	44	6	21	14	M
2354830	2010	53135182	1.62	44	3	16	16	M
2354830	2010	53135183	1.5700001	44	27.6	27	12	M
2354830	2010	53135184	1.6900001	44	3	20	14	M
2354830	2010	53135185	2.3699999	44	12	29	14	M
2354830	2010	100883756	2.3099999	44	7	20	12	M
2354831	2005	1677225	2.3	44	37	30	16	M
2354831	2005	1677230	3.75	44	3	31	17	M
2354831	2005	1717118	16.76	44	26	34	17	M
2354831	2005	1767333	2.0899999	44	58.5	26	17	M
2354831	2005	1777536	12.84	44	10	24	16	M
2354831	2005	1791534	2.28	44	39	29	17	M
2354831	2005	1870964	2.22	44	97.199997	36	16	M
2354831	2005	1982815	5.3499999	44	119	31	17	M
2354831	2005	2330232	3.8	44	32	23	17	M
2354831	2005	2456201	2.9200001	44	12	27	16	M
2354831	2005	2606400	2.1700001	44	46	37	16	M
2354831	2005	2912808	2.3699999	44	31.6	26	15	M
2354831	2005	3590746	5.2800002	44	52	36	16	M
2354831	2005	3989988	3.79	44	3	26	17	M
2354831	2005	34063067	2.55	44	82	58	15	F
2354831	2005	34063068	3.6400001	44	124	65	16	M
2354831	2005	34063069	4.4099998	44	116	43	15	M
2354831	2005	36979026	2.4300001	44	12	24	17	M
2354831	2005	45397398	2.24	44	12	22	17	M
2354831	2005	45397399	2.3699999	44	24	22	16	M
2354831	2005	45772684	3.47	44	113	53	13	M
2354831	2005	47587619	3.79	44	3	30	17	M
2354831	2005	48001501	2.5999999	44	17	26	15	M
2354831	2005	79066049	5.04	44	32	35	17	M
2354831	2005	80999773	3.78	44	14	31	17	M
2354831	2005	81182231	2.25	44	50	25	17	M
2354831	2005	82735958	2.3599999	44	19	24	16	M
2354831	2005	104587524	2.4300001	44	20	28	17	M
2354831	2006	1767333	2.46	44	69.5	27	17	M
2354831	2006	1791534	16.799999	44	42	30	17	M
2354831	2006	1870964	3.78	44	108.2	37	16	M
2354831	2006	1982815	4.27	44	131	32	17	
2354831	2006	34063067	2.24	44	94	59	15	F
2354831	2006	34063068	3.3499999	44	136	66	16	M
2354831	2006	34063069	5.4000001	44	128	44	15	M
2354831	2006	36979026	17.07	44	24	25	17	M
2354831	2006	45397398	14.52	44	24	23	17	M
2354831	2006	45397399	19.809999	44	29	23	16	M
2354831	2006	45772684	6.4899998	44	125	54	13	M
2354831	2006	48001501	28.17	44	25	27	15	M
2354831	2006	79066049	37.360001	44	35	36	17	M
2354831	2006	81182231	19.1	44	62	26	17	M
2354831	2006	82735958	21.290001	44	31	25	16	M
2354831	2007	1982815	8.6700001	44	135	33	17	M
2354831	2007	34063067	2.0799999	44	106	60	15	F
2354831	2007	34063068	3.45	44	148	67	16	M
2354831	2007	34063069	5.5	44	140	45	15	M
2354831	2008	34063067	2.2	44	118	61	15	F
2354831	2008	34063068	2.73	44	160	68	16	M
2354831	2008	34063069	5.4400001	44	152	46	17	M
2354831	2009	34063067	1.99	44	130	62	15	F
2354831	2009	34063068	3.0599999	44	172	69	16	M
2354831	2009	34063069	4.96	44	164	47	17	M
2354831	2010	34063067	1.8099999	44	142	63	15	F
2354831	2010	34063068	2.8599999	44	184	70	16	M
2354831	2010	34063069	4.7199998	44	176	48	17	M
2354833	2005	34063080	3.01	44	55	33	17	M
2354833	2005	34063081	3.2	44	98	25	16	M
2354833	2005	34063082	1.83	44	56	21	19	F
2354833	2005	45055315	2.4200001	44	81	37	16	M
2354833	2005	61440962	4.1799998	44	96	44	13	F
2354833	2006	34063080	2.73	44	67	34	17	M
2354833	2006	34063081	2.5799999	44	105	26	17	M
2354833	2006	34063082	1.72	44	68	22	19	F
2354833	2006	42211492	2.3599999	44	12	22	13	F
2354833	2006	45055315	2.24	44	90	38	16	M
2354833	2006	86380916	.86000001	44	6	20	15	F
2354833	2007	34063080	2.6500001	44	79	35	17	M
2354833	2007	34063081	2.48	44	117	27	17	M
2354833	2007	34063082	1.62	44	80	23	19	F
2354833	2007	42211492	2.2	44	24	23	13	F
2354833	2008	34063080	2.51	44	91	36	17	M
2354833	2008	34063081	2.4100001	44	129	28	17	M
2354833	2008	34063082	1.54	44	92	24	19	F
2354833	2008	42211492	0	44	36	24	13	F
2354833	2009	34063080	2.54	44	103	37	17	M
2354833	2009	34063081	2.45	44	141	29	17	M
2354833	2009	34063082	2	44	104	25	19	F
2354833	2010	34063080	2.4000001	44	115	38	17	M
2354833	2010	34063081	2.3099999	44	153	30	17	M
